market,category,split,array_index,history_start,origin_week,forecast_origin,target_start,target_end,dataset_version,dataset_status
US,culinary_gastronomy,train,3622,2016-08-21,2017-08-13,2017-08-20 00:00:00+00:00,2017-08-20,2017-11-05,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3623,2016-08-28,2017-08-20,2017-08-27 00:00:00+00:00,2017-08-27,2017-11-12,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3624,2016-09-04,2017-08-27,2017-09-03 00:00:00+00:00,2017-09-03,2017-11-19,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3625,2016-09-11,2017-09-03,2017-09-10 00:00:00+00:00,2017-09-10,2017-11-26,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3626,2016-09-18,2017-09-10,2017-09-17 00:00:00+00:00,2017-09-17,2017-12-03,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3627,2016-09-25,2017-09-17,2017-09-24 00:00:00+00:00,2017-09-24,2017-12-10,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3628,2016-10-02,2017-09-24,2017-10-01 00:00:00+00:00,2017-10-01,2017-12-17,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3629,2016-10-09,2017-10-01,2017-10-08 00:00:00+00:00,2017-10-08,2017-12-24,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3630,2016-10-16,2017-10-08,2017-10-15 00:00:00+00:00,2017-10-15,2017-12-31,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3631,2016-10-23,2017-10-15,2017-10-22 00:00:00+00:00,2017-10-22,2018-01-07,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3632,2016-10-30,2017-10-22,2017-10-29 00:00:00+00:00,2017-10-29,2018-01-14,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3633,2016-11-06,2017-10-29,2017-11-05 00:00:00+00:00,2017-11-05,2018-01-21,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3634,2016-11-13,2017-11-05,2017-11-12 00:00:00+00:00,2017-11-12,2018-01-28,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3635,2016-11-20,2017-11-12,2017-11-19 00:00:00+00:00,2017-11-19,2018-02-04,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3636,2016-11-27,2017-11-19,2017-11-26 00:00:00+00:00,2017-11-26,2018-02-11,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3637,2016-12-04,2017-11-26,2017-12-03 00:00:00+00:00,2017-12-03,2018-02-18,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3638,2016-12-11,2017-12-03,2017-12-10 00:00:00+00:00,2017-12-10,2018-02-25,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3639,2016-12-18,2017-12-10,2017-12-17 00:00:00+00:00,2017-12-17,2018-03-04,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3640,2016-12-25,2017-12-17,2017-12-24 00:00:00+00:00,2017-12-24,2018-03-11,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3641,2017-01-01,2017-12-24,2017-12-31 00:00:00+00:00,2017-12-31,2018-03-18,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3642,2017-01-08,2017-12-31,2018-01-07 00:00:00+00:00,2018-01-07,2018-03-25,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3643,2017-01-15,2018-01-07,2018-01-14 00:00:00+00:00,2018-01-14,2018-04-01,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3644,2017-01-22,2018-01-14,2018-01-21 00:00:00+00:00,2018-01-21,2018-04-08,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3645,2017-01-29,2018-01-21,2018-01-28 00:00:00+00:00,2018-01-28,2018-04-15,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3646,2017-02-05,2018-01-28,2018-02-04 00:00:00+00:00,2018-02-04,2018-04-22,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3647,2017-02-12,2018-02-04,2018-02-11 00:00:00+00:00,2018-02-11,2018-04-29,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3648,2017-02-19,2018-02-11,2018-02-18 00:00:00+00:00,2018-02-18,2018-05-06,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3649,2017-02-26,2018-02-18,2018-02-25 00:00:00+00:00,2018-02-25,2018-05-13,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3650,2017-03-05,2018-02-25,2018-03-04 00:00:00+00:00,2018-03-04,2018-05-20,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3651,2017-03-12,2018-03-04,2018-03-11 00:00:00+00:00,2018-03-11,2018-05-27,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3652,2017-03-19,2018-03-11,2018-03-18 00:00:00+00:00,2018-03-18,2018-06-03,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3653,2017-03-26,2018-03-18,2018-03-25 00:00:00+00:00,2018-03-25,2018-06-10,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3654,2017-04-02,2018-03-25,2018-04-01 00:00:00+00:00,2018-04-01,2018-06-17,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3655,2017-04-09,2018-04-01,2018-04-08 00:00:00+00:00,2018-04-08,2018-06-24,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3656,2017-04-16,2018-04-08,2018-04-15 00:00:00+00:00,2018-04-15,2018-07-01,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3657,2017-04-23,2018-04-15,2018-04-22 00:00:00+00:00,2018-04-22,2018-07-08,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3658,2017-04-30,2018-04-22,2018-04-29 00:00:00+00:00,2018-04-29,2018-07-15,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3659,2017-05-07,2018-04-29,2018-05-06 00:00:00+00:00,2018-05-06,2018-07-22,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3660,2017-05-14,2018-05-06,2018-05-13 00:00:00+00:00,2018-05-13,2018-07-29,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3661,2017-05-21,2018-05-13,2018-05-20 00:00:00+00:00,2018-05-20,2018-08-05,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3662,2017-05-28,2018-05-20,2018-05-27 00:00:00+00:00,2018-05-27,2018-08-12,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3663,2017-06-04,2018-05-27,2018-06-03 00:00:00+00:00,2018-06-03,2018-08-19,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3664,2017-06-11,2018-06-03,2018-06-10 00:00:00+00:00,2018-06-10,2018-08-26,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3665,2017-06-18,2018-06-10,2018-06-17 00:00:00+00:00,2018-06-17,2018-09-02,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3666,2017-06-25,2018-06-17,2018-06-24 00:00:00+00:00,2018-06-24,2018-09-09,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3667,2017-07-02,2018-06-24,2018-07-01 00:00:00+00:00,2018-07-01,2018-09-16,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3668,2017-07-09,2018-07-01,2018-07-08 00:00:00+00:00,2018-07-08,2018-09-23,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3669,2017-07-16,2018-07-08,2018-07-15 00:00:00+00:00,2018-07-15,2018-09-30,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3670,2017-07-23,2018-07-15,2018-07-22 00:00:00+00:00,2018-07-22,2018-10-07,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3671,2017-07-30,2018-07-22,2018-07-29 00:00:00+00:00,2018-07-29,2018-10-14,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3672,2017-08-06,2018-07-29,2018-08-05 00:00:00+00:00,2018-08-05,2018-10-21,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3673,2017-08-13,2018-08-05,2018-08-12 00:00:00+00:00,2018-08-12,2018-10-28,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3674,2017-08-20,2018-08-12,2018-08-19 00:00:00+00:00,2018-08-19,2018-11-04,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3675,2017-08-27,2018-08-19,2018-08-26 00:00:00+00:00,2018-08-26,2018-11-11,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3676,2017-09-03,2018-08-26,2018-09-02 00:00:00+00:00,2018-09-02,2018-11-18,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3677,2017-09-10,2018-09-02,2018-09-09 00:00:00+00:00,2018-09-09,2018-11-25,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3678,2017-09-17,2018-09-09,2018-09-16 00:00:00+00:00,2018-09-16,2018-12-02,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3679,2017-09-24,2018-09-16,2018-09-23 00:00:00+00:00,2018-09-23,2018-12-09,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3680,2017-10-01,2018-09-23,2018-09-30 00:00:00+00:00,2018-09-30,2018-12-16,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3681,2017-10-08,2018-09-30,2018-10-07 00:00:00+00:00,2018-10-07,2018-12-23,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3682,2017-10-15,2018-10-07,2018-10-14 00:00:00+00:00,2018-10-14,2018-12-30,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3683,2017-10-22,2018-10-14,2018-10-21 00:00:00+00:00,2018-10-21,2019-01-06,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3684,2017-10-29,2018-10-21,2018-10-28 00:00:00+00:00,2018-10-28,2019-01-13,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3685,2017-11-05,2018-10-28,2018-11-04 00:00:00+00:00,2018-11-04,2019-01-20,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3686,2017-11-12,2018-11-04,2018-11-11 00:00:00+00:00,2018-11-11,2019-01-27,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3687,2017-11-19,2018-11-11,2018-11-18 00:00:00+00:00,2018-11-18,2019-02-03,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3688,2017-11-26,2018-11-18,2018-11-25 00:00:00+00:00,2018-11-25,2019-02-10,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3689,2017-12-03,2018-11-25,2018-12-02 00:00:00+00:00,2018-12-02,2019-02-17,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3690,2017-12-10,2018-12-02,2018-12-09 00:00:00+00:00,2018-12-09,2019-02-24,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3691,2017-12-17,2018-12-09,2018-12-16 00:00:00+00:00,2018-12-16,2019-03-03,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3692,2017-12-24,2018-12-16,2018-12-23 00:00:00+00:00,2018-12-23,2019-03-10,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3693,2017-12-31,2018-12-23,2018-12-30 00:00:00+00:00,2018-12-30,2019-03-17,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3694,2018-01-07,2018-12-30,2019-01-06 00:00:00+00:00,2019-01-06,2019-03-24,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3695,2018-01-14,2019-01-06,2019-01-13 00:00:00+00:00,2019-01-13,2019-03-31,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3696,2018-01-21,2019-01-13,2019-01-20 00:00:00+00:00,2019-01-20,2019-04-07,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3697,2018-01-28,2019-01-20,2019-01-27 00:00:00+00:00,2019-01-27,2019-04-14,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3698,2018-02-04,2019-01-27,2019-02-03 00:00:00+00:00,2019-02-03,2019-04-21,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3699,2018-02-11,2019-02-03,2019-02-10 00:00:00+00:00,2019-02-10,2019-04-28,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3700,2018-02-18,2019-02-10,2019-02-17 00:00:00+00:00,2019-02-17,2019-05-05,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3701,2018-02-25,2019-02-17,2019-02-24 00:00:00+00:00,2019-02-24,2019-05-12,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3702,2018-03-04,2019-02-24,2019-03-03 00:00:00+00:00,2019-03-03,2019-05-19,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3703,2018-03-11,2019-03-03,2019-03-10 00:00:00+00:00,2019-03-10,2019-05-26,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3704,2018-03-18,2019-03-10,2019-03-17 00:00:00+00:00,2019-03-17,2019-06-02,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3705,2018-03-25,2019-03-17,2019-03-24 00:00:00+00:00,2019-03-24,2019-06-09,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3706,2018-04-01,2019-03-24,2019-03-31 00:00:00+00:00,2019-03-31,2019-06-16,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3707,2018-04-08,2019-03-31,2019-04-07 00:00:00+00:00,2019-04-07,2019-06-23,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3708,2018-04-15,2019-04-07,2019-04-14 00:00:00+00:00,2019-04-14,2019-06-30,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3709,2018-04-22,2019-04-14,2019-04-21 00:00:00+00:00,2019-04-21,2019-07-07,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3710,2018-04-29,2019-04-21,2019-04-28 00:00:00+00:00,2019-04-28,2019-07-14,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3711,2018-05-06,2019-04-28,2019-05-05 00:00:00+00:00,2019-05-05,2019-07-21,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3712,2018-05-13,2019-05-05,2019-05-12 00:00:00+00:00,2019-05-12,2019-07-28,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3713,2018-05-20,2019-05-12,2019-05-19 00:00:00+00:00,2019-05-19,2019-08-04,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3714,2018-05-27,2019-05-19,2019-05-26 00:00:00+00:00,2019-05-26,2019-08-11,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3715,2018-06-03,2019-05-26,2019-06-02 00:00:00+00:00,2019-06-02,2019-08-18,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3716,2018-06-10,2019-06-02,2019-06-09 00:00:00+00:00,2019-06-09,2019-08-25,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3717,2018-06-17,2019-06-09,2019-06-16 00:00:00+00:00,2019-06-16,2019-09-01,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3718,2018-06-24,2019-06-16,2019-06-23 00:00:00+00:00,2019-06-23,2019-09-08,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3719,2018-07-01,2019-06-23,2019-06-30 00:00:00+00:00,2019-06-30,2019-09-15,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3720,2018-07-08,2019-06-30,2019-07-07 00:00:00+00:00,2019-07-07,2019-09-22,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3721,2018-07-15,2019-07-07,2019-07-14 00:00:00+00:00,2019-07-14,2019-09-29,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3722,2018-07-22,2019-07-14,2019-07-21 00:00:00+00:00,2019-07-21,2019-10-06,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3723,2018-07-29,2019-07-21,2019-07-28 00:00:00+00:00,2019-07-28,2019-10-13,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3724,2018-08-05,2019-07-28,2019-08-04 00:00:00+00:00,2019-08-04,2019-10-20,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3725,2018-08-12,2019-08-04,2019-08-11 00:00:00+00:00,2019-08-11,2019-10-27,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3726,2018-08-19,2019-08-11,2019-08-18 00:00:00+00:00,2019-08-18,2019-11-03,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3727,2018-08-26,2019-08-18,2019-08-25 00:00:00+00:00,2019-08-25,2019-11-10,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3728,2018-09-02,2019-08-25,2019-09-01 00:00:00+00:00,2019-09-01,2019-11-17,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3729,2018-09-09,2019-09-01,2019-09-08 00:00:00+00:00,2019-09-08,2019-11-24,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3730,2018-09-16,2019-09-08,2019-09-15 00:00:00+00:00,2019-09-15,2019-12-01,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3731,2018-09-23,2019-09-15,2019-09-22 00:00:00+00:00,2019-09-22,2019-12-08,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3732,2018-09-30,2019-09-22,2019-09-29 00:00:00+00:00,2019-09-29,2019-12-15,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3733,2018-10-07,2019-09-29,2019-10-06 00:00:00+00:00,2019-10-06,2019-12-22,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3734,2023-01-01,2023-12-24,2023-12-31 00:00:00+00:00,2023-12-31,2024-03-17,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3735,2023-01-08,2023-12-31,2024-01-07 00:00:00+00:00,2024-01-07,2024-03-24,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3736,2023-01-15,2024-01-07,2024-01-14 00:00:00+00:00,2024-01-14,2024-03-31,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3737,2023-01-22,2024-01-14,2024-01-21 00:00:00+00:00,2024-01-21,2024-04-07,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3738,2023-01-29,2024-01-21,2024-01-28 00:00:00+00:00,2024-01-28,2024-04-14,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3739,2023-02-05,2024-01-28,2024-02-04 00:00:00+00:00,2024-02-04,2024-04-21,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3740,2023-02-12,2024-02-04,2024-02-11 00:00:00+00:00,2024-02-11,2024-04-28,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3741,2023-02-19,2024-02-11,2024-02-18 00:00:00+00:00,2024-02-18,2024-05-05,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3742,2023-02-26,2024-02-18,2024-02-25 00:00:00+00:00,2024-02-25,2024-05-12,demand-v2-provisional,provisional
US,culinary_gastronomy,train,3743,2023-03-05,2024-02-25,2024-03-03 00:00:00+00:00,2024-03-03,2024-05-19,demand-v2-provisional,provisional
US,culinary_gastronomy,validation,527,2023-05-28,2024-05-19,2024-05-26 00:00:00+00:00,2024-05-26,2024-08-11,demand-v2-provisional,provisional
US,culinary_gastronomy,validation,528,2023-06-04,2024-05-26,2024-06-02 00:00:00+00:00,2024-06-02,2024-08-18,demand-v2-provisional,provisional
US,culinary_gastronomy,validation,529,2023-06-11,2024-06-02,2024-06-09 00:00:00+00:00,2024-06-09,2024-08-25,demand-v2-provisional,provisional
US,culinary_gastronomy,validation,530,2023-06-18,2024-06-09,2024-06-16 00:00:00+00:00,2024-06-16,2024-09-01,demand-v2-provisional,provisional
US,culinary_gastronomy,validation,531,2023-06-25,2024-06-16,2024-06-23 00:00:00+00:00,2024-06-23,2024-09-08,demand-v2-provisional,provisional
US,culinary_gastronomy,validation,532,2023-07-02,2024-06-23,2024-06-30 00:00:00+00:00,2024-06-30,2024-09-15,demand-v2-provisional,provisional
US,culinary_gastronomy,validation,533,2023-07-09,2024-06-30,2024-07-07 00:00:00+00:00,2024-07-07,2024-09-22,demand-v2-provisional,provisional
US,culinary_gastronomy,validation,534,2023-07-16,2024-07-07,2024-07-14 00:00:00+00:00,2024-07-14,2024-09-29,demand-v2-provisional,provisional
US,culinary_gastronomy,validation,535,2023-07-23,2024-07-14,2024-07-21 00:00:00+00:00,2024-07-21,2024-10-06,demand-v2-provisional,provisional
US,culinary_gastronomy,validation,536,2023-07-30,2024-07-21,2024-07-28 00:00:00+00:00,2024-07-28,2024-10-13,demand-v2-provisional,provisional
US,culinary_gastronomy,validation,537,2023-08-06,2024-07-28,2024-08-04 00:00:00+00:00,2024-08-04,2024-10-20,demand-v2-provisional,provisional
US,culinary_gastronomy,validation,538,2023-08-13,2024-08-04,2024-08-11 00:00:00+00:00,2024-08-11,2024-10-27,demand-v2-provisional,provisional
US,culinary_gastronomy,validation,539,2023-08-20,2024-08-11,2024-08-18 00:00:00+00:00,2024-08-18,2024-11-03,demand-v2-provisional,provisional
US,culinary_gastronomy,validation,540,2023-08-27,2024-08-18,2024-08-25 00:00:00+00:00,2024-08-25,2024-11-10,demand-v2-provisional,provisional
US,culinary_gastronomy,validation,541,2023-09-03,2024-08-25,2024-09-01 00:00:00+00:00,2024-09-01,2024-11-17,demand-v2-provisional,provisional
US,culinary_gastronomy,validation,542,2023-09-10,2024-09-01,2024-09-08 00:00:00+00:00,2024-09-08,2024-11-24,demand-v2-provisional,provisional
